#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 16:04:16.854
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.95 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -500 mV
#Channel 2: Range: 500 mV/div Offset: -500 mV
#Math 1: Function: (C1-C2)/301

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
0.00119,0.0216217,-0.000265419,7.27146e-05
0.00119125,0.0222841,-0.000265419,7.49153e-05
0.0011925,0.0219529,-0.000600936,7.49296e-05
0.00119375,0.0219529,-0.000265419,7.3815e-05
0.001195,0.0222841,7.00975e-05,7.38006e-05
0.00119625,0.0222841,7.00975e-05,7.38006e-05
0.0011975,0.0216217,-0.000265419,7.27146e-05
0.00119875,0.0216217,-0.000265419,7.27146e-05
0.0012,0.0216217,-0.000265419,7.27146e-05
0.00120125,0.0216217,-0.000265419,7.27146e-05
0.0012025,0.0216217,-0.000265419,7.27146e-05
0.00120375,0.0216217,-0.000600936,7.38293e-05
0.001205,0.0216217,0.000405614,7.04853e-05
0.00120625,0.0212905,-0.000265419,7.16143e-05
0.0012075,0.0216217,-0.000265419,7.27146e-05
0.00120875,0.0216217,7.00975e-05,7.16e-05
0.00121,0.0219529,-0.000265419,7.3815e-05
0.00121125,0.0216217,-0.000265419,7.27146e-05
0.0012125,0.0216217,-0.000265419,7.27146e-05
0.00121375,0.0216217,7.00975e-05,7.16e-05
0.001215,0.0216217,7.00975e-05,7.16e-05
0.00121625,0.0216217,7.00975e-05,7.16e-05
0.0012175,0.0212905,7.00975e-05,7.04997e-05
0.00121875,0.0212905,-0.000265419,7.16143e-05
0.00122,0.0212905,-0.000600936,7.2729e-05
0.00122125,0.0219529,-0.000600936,7.49296e-05
0.0012225,0.0212905,-0.000265419,7.16143e-05
0.00122375,0.0212905,-0.000600936,7.2729e-05
0.001225,0.0219529,-0.000265419,7.3815e-05
0.00122625,0.0212905,-0.000600936,7.2729e-05
0.0012275,0.0216217,-0.000936452,7.4944e-05
0.00122875,0.0216217,-0.000600936,7.38293e-05
0.00123,0.0216217,-0.000265419,7.27146e-05
0.00123125,0.0212905,-0.000265419,7.16143e-05
0.0012325,0.0216217,7.00975e-05,7.16e-05
0.00123375,0.0216217,-0.000265419,7.27146e-05
0.001235,0.0212905,7.00975e-05,7.04997e-05
0.00123625,0.0212905,-0.000265419,7.16143e-05
0.0012375,0.0212905,-0.000600936,7.2729e-05
0.00123875,0.0212905,-0.000600936,7.2729e-05
0.00124,0.0216217,-0.000600936,7.38293e-05
0.00124125,0.0216217,-0.000265419,7.27146e-05
0.0012425,0.0212905,-0.000600936,7.2729e-05
0.00124375,0.0216217,-0.000265419,7.27146e-05
0.001245,0.0209593,-0.000265419,7.0514e-05
0.00124625,0.0206281,-0.000265419,6.94137e-05
0.0012475,0.0206281,-0.000600936,7.05284e-05
0.00124875,0.0212905,-0.000936452,7.38437e-05
0.00125,0.0212905,-0.000265419,7.16143e-05
0.00125125,0.0212905,-0.000265419,7.16143e-05
0.0012525,-0.00487374,-0.00127197,-1.1966e-05
0.00125375,-0.0270637,-0.00160749,-8.4572e-05
0.001255,-0.0267325,-0.00160749,-8.34717e-05
0.00125625,-0.0267325,-0.000936452,-8.57011e-05
0.0012575,-0.0264013,-0.000600936,-8.57154e-05
0.00125875,-0.0260701,-0.000265419,-8.57298e-05
0.00126,-0.0260701,-0.000265419,-8.57298e-05
0.00126125,-0.0264013,-0.000600936,-8.57154e-05
0.0012625,-0.0264013,-0.000600936,-8.57154e-05
0.00126375,-0.0257389,-0.000600936,-8.35148e-05
0.001265,-0.0264013,-0.000265419,-8.68301e-05
0.00126625,-0.0264013,-0.000265419,-8.68301e-05
0.0012675,-0.0264013,-0.000600936,-8.57154e-05
0.00126875,-0.0260701,-0.000600936,-8.46151e-05
0.00127,-0.0260701,-0.000600936,-8.46151e-05
0.00127125,-0.0257389,-0.000600936,-8.35148e-05
0.0012725,-0.0257389,-0.000265419,-8.46295e-05
0.00127375,-0.0260701,-0.000265419,-8.57298e-05
0.001275,-0.0260701,-0.000265419,-8.57298e-05
0.00127625,-0.0257389,-0.000600936,-8.35148e-05
0.0012775,-0.0254077,-0.00127197,-8.01852e-05
0.00127875,-0.0260701,-0.000936452,-8.35005e-05
0.00128,-0.0260701,-0.000600936,-8.46151e-05
0.00128125,-0.0260701,-0.000600936,-8.46151e-05
0.0012825,-0.0257389,-0.000600936,-8.35148e-05
0.00128375,-0.0260701,-0.000600936,-8.46151e-05
0.001285,-0.0257389,-0.000265419,-8.46295e-05
0.00128625,-0.0260701,-0.000265419,-8.57298e-05
0.0012875,-0.0257389,7.00975e-05,-8.57442e-05
0.00128875,-0.0254077,-0.000265419,-8.35292e-05
0.00129,-0.0257389,-0.000600936,-8.35148e-05
0.00129125,-0.0257389,-0.000600936,-8.35148e-05
0.0012925,-0.0250765,-0.000265419,-8.24289e-05
0.00129375,-0.0254077,7.00975e-05,-8.46439e-05
0.001295,-0.0250765,7.00975e-05,-8.35435e-05
0.00129625,-0.0257389,-0.000600936,-8.35148e-05
0.0012975,-0.0257389,-0.000600936,-8.35148e-05
0.00129875,-0.0257389,7.00975e-05,-8.57442e-05
0.0013,-0.0254077,7.00975e-05,-8.46439e-05
0.00130125,-0.0250765,-0.000600936,-8.13142e-05
0.0013025,-0.0250765,-0.000600936,-8.13142e-05
0.00130375,-0.0254077,7.00975e-05,-8.46439e-05
0.001305,-0.0250765,-0.000265419,-8.24289e-05
0.00130625,-0.0254077,-0.000265419,-8.35292e-05
0.0013075,-0.0247453,7.00975e-05,-8.24432e-05
0.00130875,-0.0250765,7.00975e-05,-8.35435e-05
0.00131,-0.0250765,7.00975e-05,-8.35435e-05
0.00131125,-0.0250765,7.00975e-05,-8.35435e-05
0.0013125,-0.0257389,-0.000265419,-8.46295e-05
0.00131375,-0.0254077,7.00975e-05,-8.46439e-05
0.001315,-0.0250765,7.00975e-05,-8.35435e-05
0.00131625,-0.0254077,7.00975e-05,-8.46439e-05
0.0013175,-0.0250765,-0.000600936,-8.13142e-05
0.00131875,-0.0254077,-0.000265419,-8.35292e-05
0.00132,-0.0247453,7.00975e-05,-8.24432e-05
0.00132125,-0.0244141,7.00975e-05,-8.13429e-05
0.0013225,-0.0247453,-0.000265419,-8.13286e-05
0.00132375,-0.0250765,-0.000265419,-8.24289e-05
0.001325,-0.0247453,7.00975e-05,-8.24432e-05
0.00132625,-0.0247453,0.000405614,-8.35579e-05
0.0013275,-0.0247453,0.000405614,-8.35579e-05
0.00132875,-0.0247453,0.000405614,-8.35579e-05
0.00133,-0.0247453,7.00975e-05,-8.24432e-05
0.00133125,-0.0247453,-0.000265419,-8.13286e-05
0.0013325,-0.0247453,-0.000265419,-8.13286e-05
0.00133375,-0.0247453,7.00975e-05,-8.24432e-05
0.001335,-0.0247453,0.000741131,-8.46726e-05
0.00133625,-0.0244141,0.000741131,-8.35723e-05
0.0013375,-0.0247453,7.00975e-05,-8.24432e-05
0.00133875,-0.0250765,0.000405614,-8.46582e-05
0.00134,-0.0247453,0.000405614,-8.35579e-05
0.00134125,-0.0244141,-0.000265419,-8.02283e-05
0.0013425,-0.0250765,0.000405614,-8.46582e-05
0.00134375,-0.0247453,7.00975e-05,-8.24432e-05
0.001345,-0.0244141,0.000405614,-8.24576e-05
0.00134625,-0.0244141,7.00975e-05,-8.13429e-05
0.0013475,-0.0247453,-0.000265419,-8.13286e-05
0.00134875,-0.0247453,7.00975e-05,-8.24432e-05
0.00135,-0.0247453,7.00975e-05,-8.24432e-05
0.00135125,-0.0247453,0.000741131,-8.46726e-05
0.0013525,-0.0244141,7.00975e-05,-8.13429e-05
0.00135375,-0.0250765,7.00975e-05,-8.35435e-05
0.001355,-0.0244141,0.000405614,-8.24576e-05
0.00135625,-0.0240829,7.00975e-05,-8.02426e-05
0.0013575,-0.0244141,7.00975e-05,-8.13429e-05
0.00135875,-0.0244141,7.00975e-05,-8.13429e-05
0.00136,-0.0244141,0.000405614,-8.24576e-05
0.00136125,-0.0244141,7.00975e-05,-8.13429e-05
0.0013625,-0.0244141,7.00975e-05,-8.13429e-05
0.00136375,-0.0240829,7.00975e-05,-8.02426e-05
0.001365,-0.0247453,-0.000265419,-8.13286e-05
0.00136625,-0.0250765,-0.000265419,-8.24289e-05
0.0013675,-0.0250765,0.000405614,-8.46582e-05
0.00136875,-0.0250765,7.00975e-05,-8.35435e-05
0.00137,-0.0254077,-0.000265419,-8.35292e-05
0.00137125,-0.0250765,-0.000265419,-8.24289e-05
0.0013725,-0.0254077,-0.000265419,-8.35292e-05
0.00137375,-0.0250765,-0.000600936,-8.13142e-05
0.001375,-0.0240829,-0.000265419,-7.9128e-05
0.00137625,-0.0244141,-0.000265419,-8.02283e-05
0.0013775,-0.0247453,-0.000600936,-8.02139e-05
0.00137875,-0.0250765,7.00975e-05,-8.35435e-05
0.00138,-0.0247453,-0.000265419,-8.13286e-05
0.00138125,-0.0250765,-0.000265419,-8.24289e-05
0.0013825,-0.0247453,-0.000265419,-8.13286e-05
0.00138375,-0.0247453,7.00975e-05,-8.24432e-05
0.001385,-0.0247453,-0.000600936,-8.02139e-05
0.00138625,-0.0250765,-0.000600936,-8.13142e-05
0.0013875,-0.0250765,-0.000265419,-8.24289e-05
0.00138875,-0.0250765,-0.000265419,-8.24289e-05
0.00139,-0.0250765,-0.000936452,-8.01995e-05
0.00139125,-0.0247453,-0.000600936,-8.02139e-05
0.0013925,-0.0250765,-0.000936452,-8.01995e-05
0.00139375,-0.0254077,7.00975e-05,-8.46439e-05
0.001395,-0.0247453,7.00975e-05,-8.24432e-05
0.00139625,-0.0247453,-0.000265419,-8.13286e-05
0.0013975,-0.0250765,7.00975e-05,-8.35435e-05
0.00139875,-0.0247453,-0.000265419,-8.13286e-05
0.0014,-0.0247453,-0.000265419,-8.13286e-05
0.00140125,-0.0254077,-0.000265419,-8.35292e-05
0.0014025,-0.0254077,-0.000936452,-8.12998e-05
0.00140375,-0.0250765,-0.000265419,-8.24289e-05
0.001405,-0.0250765,-0.000600936,-8.13142e-05
0.00140625,-0.0250765,-0.000936452,-8.01995e-05
0.0014075,-0.0244141,-0.000265419,-8.02283e-05
0.00140875,-0.0244141,-0.000265419,-8.02283e-05
0.00141,-0.0244141,-0.000265419,-8.02283e-05
0.00141125,-0.0244141,-0.000265419,-8.02283e-05
0.0014125,0.00969875,0.000741131,2.97595e-05
0.00141375,0.02394,0.000741131,7.70728e-05
0.001415,0.0236088,7.00975e-05,7.82018e-05
0.00141625,0.0226153,-0.000600936,7.71302e-05
0.0014175,0.0226153,-0.000600936,7.71302e-05
0.00141875,0.0226153,-0.000600936,7.71302e-05
0.00142,0.0226153,-0.000265419,7.60156e-05
0.00142125,0.0222841,7.00975e-05,7.38006e-05
0.0014225,0.0226153,-0.000265419,7.60156e-05
0.00142375,0.0226153,7.00975e-05,7.49009e-05
0.001425,0.0222841,7.00975e-05,7.38006e-05
0.00142625,0.0226153,-0.000265419,7.60156e-05
0.0014275,0.0222841,-0.000265419,7.49153e-05
0.00142875,0.0226153,-0.000265419,7.60156e-05
0.00143,0.0219529,-0.000600936,7.49296e-05
0.00143125,0.0219529,-0.000265419,7.3815e-05
0.0014325,0.0222841,7.00975e-05,7.38006e-05
0.00143375,0.0226153,-0.000265419,7.60156e-05
0.001435,0.0222841,7.00975e-05,7.38006e-05
0.00143625,0.0222841,-0.000265419,7.49153e-05
0.0014375,0.0222841,-0.000600936,7.60299e-05
0.00143875,0.0226153,-0.000265419,7.60156e-05
0.00144,0.0222841,-0.000600936,7.60299e-05
0.00144125,0.0219529,-0.000600936,7.49296e-05
0.0014425,0.0222841,-0.000265419,7.49153e-05
0.00144375,0.0222841,-0.000600936,7.60299e-05
0.001445,0.0222841,7.00975e-05,7.38006e-05
0.00144625,0.0222841,-0.000265419,7.49153e-05
0.0014475,0.0226153,-0.000600936,7.71302e-05
0.00144875,0.0222841,-0.000600936,7.60299e-05
0.00145,0.0226153,-0.000265419,7.60156e-05
0.00145125,0.0226153,-0.000265419,7.60156e-05
0.0014525,0.0222841,-0.000265419,7.49153e-05
0.00145375,0.0216217,-0.000600936,7.38293e-05
0.001455,0.0222841,-0.000265419,7.49153e-05
0.00145625,0.0222841,-0.000600936,7.60299e-05
0.0014575,0.0222841,-0.000936452,7.71446e-05
0.00145875,0.0219529,-0.000600936,7.49296e-05
0.00146,0.0219529,-0.000265419,7.3815e-05
0.00146125,0.0222841,-0.000265419,7.49153e-05
0.0014625,0.0222841,-0.000600936,7.60299e-05
0.00146375,0.0219529,-0.000600936,7.49296e-05
0.001465,0.0222841,-0.000600936,7.60299e-05
0.00146625,0.0222841,-0.000600936,7.60299e-05
0.0014675,0.0219529,-0.000265419,7.3815e-05
0.00146875,0.0216217,-0.000265419,7.27146e-05
0.00147,0.0222841,7.00975e-05,7.38006e-05
0.00147125,0.0219529,-0.000265419,7.3815e-05
0.0014725,0.0219529,-0.000600936,7.49296e-05
0.00147375,0.0226153,-0.000265419,7.60156e-05
0.001475,0.0229465,7.00975e-05,7.60012e-05
0.00147625,0.0226153,7.00975e-05,7.49009e-05
0.0014775,0.0222841,7.00975e-05,7.38006e-05
0.00147875,0.0226153,7.00975e-05,7.49009e-05
0.00148,0.0229465,7.00975e-05,7.60012e-05
0.00148125,0.0232777,7.00975e-05,7.71015e-05
0.0014825,0.0226153,-0.000265419,7.60156e-05
0.00148375,0.0229465,7.00975e-05,7.60012e-05
0.001485,0.0229465,-0.000265419,7.71159e-05
0.00148625,0.0222841,-0.000265419,7.49153e-05
0.0014875,0.0226153,7.00975e-05,7.49009e-05
0.00148875,0.0226153,7.00975e-05,7.49009e-05
0.00149,0.0229465,7.00975e-05,7.60012e-05
0.00149125,0.0226153,0.000405614,7.37862e-05
0.0014925,0.0222841,0.000405614,7.26859e-05
0.00149375,0.0229465,7.00975e-05,7.60012e-05
0.001495,0.0226153,0.000405614,7.37862e-05
0.00149625,0.0222841,7.00975e-05,7.38006e-05
0.0014975,0.0219529,-0.000265419,7.3815e-05
0.00149875,0.0222841,-0.000265419,7.49153e-05
0.0015,0.0226153,-0.000265419,7.60156e-05
0.00150125,0.0222841,-0.000265419,7.49153e-05
0.0015025,0.0219529,7.00975e-05,7.27003e-05
0.00150375,0.0219529,-0.000265419,7.3815e-05
0.001505,0.0222841,-0.000265419,7.49153e-05
0.00150625,0.0229465,7.00975e-05,7.60012e-05
0.0015075,0.0222841,7.00975e-05,7.38006e-05
0.00150875,0.0222841,0.000405614,7.26859e-05
0.00151,0.0219529,7.00975e-05,7.27003e-05
0.00151125,0.0219529,7.00975e-05,7.27003e-05
0.0015125,0.0222841,7.00975e-05,7.38006e-05
0.00151375,0.0222841,-0.000265419,7.49153e-05
0.001515,0.0219529,7.00975e-05,7.27003e-05
0.00151625,0.0219529,7.00975e-05,7.27003e-05
0.0015175,0.0219529,-0.000265419,7.3815e-05
0.00151875,0.0226153,0.000405614,7.37862e-05
0.00152,0.0222841,7.00975e-05,7.38006e-05
0.00152125,0.0216217,7.00975e-05,7.16e-05
0.0015225,0.0212905,-0.000265419,7.16143e-05
0.00152375,0.0216217,-0.000600936,7.38293e-05
0.001525,0.0216217,-0.000265419,7.27146e-05
0.00152625,0.0216217,7.00975e-05,7.16e-05
0.0015275,0.0219529,7.00975e-05,7.27003e-05
0.00152875,0.0219529,0.000405614,7.15856e-05
0.00153,0.0222841,0.000405614,7.26859e-05
0.00153125,0.0226153,7.00975e-05,7.49009e-05
0.0015325,0.0216217,7.00975e-05,7.16e-05
0.00153375,0.0219529,-0.000265419,7.3815e-05
0.001535,0.0219529,-0.000265419,7.3815e-05
0.00153625,0.0216217,-0.000265419,7.27146e-05
0.0015375,0.0216217,7.00975e-05,7.16e-05
0.00153875,0.0219529,-0.000265419,7.3815e-05
0.00154,0.0216217,-0.000265419,7.27146e-05
0.00154125,0.0216217,-0.000265419,7.27146e-05
0.0015425,0.0219529,0.000405614,7.15856e-05
0.00154375,0.0219529,7.00975e-05,7.27003e-05
0.001545,0.0216217,0.000405614,7.04853e-05
0.00154625,0.0219529,-0.000265419,7.3815e-05
0.0015475,0.0216217,7.00975e-05,7.16e-05
0.00154875,0.0219529,7.00975e-05,7.27003e-05
0.00155,0.0212905,-0.000265419,7.16143e-05
0.00155125,0.0216217,-0.000600936,7.38293e-05
0.0015525,0.0216217,-0.000600936,7.38293e-05
0.00155375,0.0216217,7.00975e-05,7.16e-05
0.001555,0.0216217,7.00975e-05,7.16e-05
0.00155625,0.0219529,0.000405614,7.15856e-05
0.0015575,0.0216217,-0.000265419,7.27146e-05
0.00155875,0.0212905,-0.000265419,7.16143e-05
0.00156,0.0212905,7.00975e-05,7.04997e-05
0.00156125,0.0216217,-0.000600936,7.38293e-05
0.0015625,0.0216217,-0.000600936,7.38293e-05
0.00156375,0.0216217,-0.000265419,7.27146e-05
0.001565,0.0219529,-0.000600936,7.49296e-05
0.00156625,0.0216217,-0.000600936,7.38293e-05
0.0015675,0.0216217,-0.000265419,7.27146e-05
0.00156875,0.0212905,-0.000600936,7.2729e-05
0.00157,0.0212905,-0.000265419,7.16143e-05
0.00157125,0.0212905,-0.000265419,7.16143e-05
0.0015725,-0.0217646,-0.00127197,-6.80818e-05
0.00157375,-0.0267325,-0.000600936,-8.68157e-05
0.001575,-0.0267325,-0.000265419,-8.79304e-05
0.00157625,-0.0260701,-0.000265419,-8.57298e-05
0.0015775,-0.0264013,-0.000265419,-8.68301e-05
0.00157875,-0.0260701,-0.000265419,-8.57298e-05
0.00158,-0.0257389,-0.000265419,-8.46295e-05
0.00158125,-0.0257389,-0.000600936,-8.35148e-05
0.0015825,-0.0254077,-0.000265419,-8.35292e-05
0.00158375,-0.0257389,7.00975e-05,-8.57442e-05
0.001585,-0.0257389,-0.000265419,-8.46295e-05
0.00158625,-0.0254077,7.00975e-05,-8.46439e-05
0.0015875,-0.0254077,7.00975e-05,-8.46439e-05
0.00158875,-0.0254077,-0.000265419,-8.35292e-05
0.00159,-0.0250765,-0.000265419,-8.24289e-05
0.00159125,-0.0254077,-0.000600936,-8.24145e-05
0.0015925,-0.0250765,7.00975e-05,-8.35435e-05
0.00159375,-0.0250765,7.00975e-05,-8.35435e-05
0.001595,-0.0254077,0.000405614,-8.57585e-05
0.00159625,-0.0254077,7.00975e-05,-8.46439e-05
0.0015975,-0.0250765,7.00975e-05,-8.35435e-05
0.00159875,-0.0254077,-0.000265419,-8.35292e-05
0.0016,-0.0250765,-0.000265419,-8.24289e-05
0.00160125,-0.0254077,7.00975e-05,-8.46439e-05
0.0016025,-0.0257389,0.000405614,-8.68588e-05
0.00160375,-0.0254077,7.00975e-05,-8.46439e-05
0.001605,-0.0250765,-0.000265419,-8.24289e-05
0.00160625,-0.0254077,7.00975e-05,-8.46439e-05
0.0016075,-0.0254077,-0.000265419,-8.35292e-05
0.00160875,-0.0254077,-0.000600936,-8.24145e-05
0.00161,-0.0250765,7.00975e-05,-8.35435e-05
0.00161125,-0.0254077,-0.000265419,-8.35292e-05
0.0016125,-0.0254077,7.00975e-05,-8.46439e-05
0.00161375,-0.0257389,-0.000265419,-8.46295e-05
0.001615,-0.0250765,-0.000265419,-8.24289e-05
0.00161625,-0.0250765,-0.000265419,-8.24289e-05
0.0016175,-0.0250765,7.00975e-05,-8.35435e-05
0.00161875,-0.0254077,7.00975e-05,-8.46439e-05
0.00162,-0.0254077,-0.000265419,-8.35292e-05
0.00162125,-0.0250765,-0.000600936,-8.13142e-05
0.0016225,-0.0247453,-0.000265419,-8.13286e-05
0.00162375,-0.0247453,7.00975e-05,-8.24432e-05
0.001625,-0.0247453,-0.000265419,-8.13286e-05
0.00162625,-0.0250765,-0.000265419,-8.24289e-05
0.0016275,-0.0250765,7.00975e-05,-8.35435e-05
0.00162875,-0.0244141,7.00975e-05,-8.13429e-05
0.00163,-0.0250765,-0.000265419,-8.24289e-05
0.00163125,-0.0254077,7.00975e-05,-8.46439e-05
0.0016325,-0.0250765,-0.000265419,-8.24289e-05
0.00163375,-0.0247453,7.00975e-05,-8.24432e-05
0.001635,-0.0250765,7.00975e-05,-8.35435e-05
0.00163625,-0.0254077,7.00975e-05,-8.46439e-05
0.0016375,-0.0247453,-0.000265419,-8.13286e-05
0.00163875,-0.0250765,-0.000265419,-8.24289e-05
0.00164,-0.0254077,-0.000265419,-8.35292e-05
0.00164125,-0.0250765,-0.000265419,-8.24289e-05
0.0016425,-0.0257389,-0.000265419,-8.46295e-05
0.00164375,-0.0250765,7.00975e-05,-8.35435e-05
0.001645,-0.0247453,7.00975e-05,-8.24432e-05
0.00164625,-0.0247453,-0.000265419,-8.13286e-05
0.0016475,-0.0247453,-0.000600936,-8.02139e-05
0.00164875,-0.0250765,-0.000265419,-8.24289e-05
0.00165,-0.0244141,7.00975e-05,-8.13429e-05
0.00165125,-0.0247453,7.00975e-05,-8.24432e-05
0.0016525,-0.0247453,-0.000265419,-8.13286e-05
0.00165375,-0.0244141,7.00975e-05,-8.13429e-05
0.001655,-0.0247453,7.00975e-05,-8.24432e-05
0.00165625,-0.0250765,0.000405614,-8.46582e-05
0.0016575,-0.0247453,0.000405614,-8.35579e-05
0.00165875,-0.0244141,7.00975e-05,-8.13429e-05
0.00166,-0.0244141,-0.000265419,-8.02283e-05
0.00166125,-0.0247453,7.00975e-05,-8.24432e-05
0.0016625,-0.0247453,-0.000265419,-8.13286e-05
0.00166375,-0.0244141,-0.000265419,-8.02283e-05
0.001665,-0.0247453,-0.000265419,-8.13286e-05
0.00166625,-0.0247453,0.000405614,-8.35579e-05
0.0016675,-0.0247453,0.000405614,-8.35579e-05
0.00166875,-0.0247453,0.000405614,-8.35579e-05
0.00167,-0.0247453,7.00975e-05,-8.24432e-05
0.00167125,-0.0244141,7.00975e-05,-8.13429e-05
0.0016725,-0.0244141,7.00975e-05,-8.13429e-05
0.00167375,-0.0244141,0.000405614,-8.24576e-05
0.001675,-0.0247453,-0.000265419,-8.13286e-05
0.00167625,-0.0250765,-0.000265419,-8.24289e-05
0.0016775,-0.0247453,-0.000265419,-8.13286e-05
0.00167875,-0.0244141,0.000405614,-8.24576e-05
0.00168,-0.0247453,0.000405614,-8.35579e-05
0.00168125,-0.0247453,-0.000265419,-8.13286e-05
0.0016825,-0.0247453,-0.000265419,-8.13286e-05
0.00168375,-0.0244141,-0.000600936,-7.91136e-05
0.001685,-0.0247453,-0.000265419,-8.13286e-05
0.00168625,-0.0244141,-0.000265419,-8.02283e-05
0.0016875,-0.0244141,-0.000600936,-7.91136e-05
0.00168875,-0.0250765,-0.000600936,-8.13142e-05
0.00169,-0.0247453,-0.000265419,-8.13286e-05
0.00169125,-0.0250765,-0.000265419,-8.24289e-05
0.0016925,-0.0244141,-0.000265419,-8.02283e-05
0.00169375,-0.0244141,-0.000600936,-7.91136e-05
0.001695,-0.0244141,-0.000265419,-8.02283e-05
0.00169625,-0.0247453,7.00975e-05,-8.24432e-05
0.0016975,-0.0244141,7.00975e-05,-8.13429e-05
0.00169875,-0.0247453,7.00975e-05,-8.24432e-05
0.0017,-0.0247453,7.00975e-05,-8.24432e-05
0.00170125,-0.0244141,-0.000265419,-8.02283e-05
0.0017025,-0.0240829,-0.000265419,-7.9128e-05
0.00170375,-0.0244141,-0.000265419,-8.02283e-05
0.001705,-0.0247453,-0.000265419,-8.13286e-05
0.00170625,-0.0244141,-0.000265419,-8.02283e-05
0.0017075,-0.0250765,-0.000265419,-8.24289e-05
0.00170875,-0.0244141,0.000405614,-8.24576e-05
0.00171,-0.0244141,-0.000265419,-8.02283e-05
0.00171125,-0.0244141,-0.000600936,-7.91136e-05
0.0017125,-0.0244141,-0.000265419,-8.02283e-05
0.00171375,-0.0240829,7.00975e-05,-8.02426e-05
0.001715,-0.0237517,7.00975e-05,-7.91423e-05
0.00171625,-0.0240829,-0.000265419,-7.9128e-05
0.0017175,-0.0244141,-0.000265419,-8.02283e-05
0.00171875,-0.0247453,7.00975e-05,-8.24432e-05
0.00172,-0.0244141,-0.000265419,-8.02283e-05
0.00172125,-0.0244141,7.00975e-05,-8.13429e-05
0.0017225,-0.0244141,0.000405614,-8.24576e-05
0.00172375,-0.0240829,-0.000265419,-7.9128e-05
0.001725,-0.0240829,-0.000265419,-7.9128e-05
0.00172625,-0.0244141,-0.000600936,-7.91136e-05
0.0017275,-0.0244141,-0.000265419,-8.02283e-05
0.00172875,-0.0244141,-0.000600936,-7.91136e-05
0.00173,-0.0247453,7.00975e-05,-8.24432e-05
0.00173125,-0.020771,7.00975e-05,-6.92395e-05
0.0017325,0.02394,0.00107665,7.59581e-05
0.00173375,0.02394,0.000741131,7.70728e-05
0.001735,0.0236088,0.000405614,7.70872e-05
0.00173625,0.0232777,7.00975e-05,7.71015e-05
0.0017375,0.0232777,-0.000265419,7.82162e-05
0.00173875,0.0229465,-0.000265419,7.71159e-05
0.00174,0.0232777,7.00975e-05,7.71015e-05
0.00174125,0.0232777,-0.000265419,7.82162e-05
0.0017425,0.0226153,7.00975e-05,7.49009e-05
0.00174375,0.0229465,7.00975e-05,7.60012e-05
0.001745,0.0226153,7.00975e-05,7.49009e-05
0.00174625,0.0229465,7.00975e-05,7.60012e-05
0.0017475,0.0229465,-0.000265419,7.71159e-05
0.00174875,0.0226153,-0.000265419,7.60156e-05
0.00175,0.0232777,-0.000600936,7.93309e-05
0.00175125,0.0229465,-0.000600936,7.82306e-05
0.0017525,0.0229465,-0.000600936,7.82306e-05
0.00175375,0.0232777,7.00975e-05,7.71015e-05
0.001755,0.0229465,-0.000265419,7.71159e-05
0.00175625,0.0229465,-0.000600936,7.82306e-05
0.0017575,0.0229465,-0.000265419,7.71159e-05
0.00175875,0.0226153,-0.000265419,7.60156e-05
0.00176,0.0222841,-0.000265419,7.49153e-05
0.00176125,0.0229465,-0.000265419,7.71159e-05
0.0017625,0.0222841,-0.000265419,7.49153e-05
0.00176375,0.0226153,-0.000265419,7.60156e-05
0.001765,0.0219529,-0.000265419,7.3815e-05
0.00176625,0.0222841,-0.000265419,7.49153e-05
0.0017675,0.0219529,-0.000265419,7.3815e-05
0.00176875,0.0219529,7.00975e-05,7.27003e-05
0.00177,0.0226153,-0.000265419,7.60156e-05
0.00177125,0.0222841,-0.000600936,7.60299e-05
0.0017725,0.0222841,-0.000265419,7.49153e-05
0.00177375,0.0229465,7.00975e-05,7.60012e-05
0.001775,0.0219529,-0.000265419,7.3815e-05
0.00177625,0.0222841,-0.000600936,7.60299e-05
0.0017775,0.0222841,-0.000265419,7.49153e-05
0.00177875,0.0222841,7.00975e-05,7.38006e-05
0.00178,0.0222841,0.000405614,7.26859e-05
0.00178125,0.0222841,-0.000265419,7.49153e-05
0.0017825,0.0219529,7.00975e-05,7.27003e-05
0.00178375,0.0222841,-0.000265419,7.49153e-05
0.001785,0.0222841,-0.000265419,7.49153e-05
0.00178625,0.0222841,-0.000265419,7.49153e-05
0.0017875,0.0226153,-0.000265419,7.60156e-05
0.00178875,0.0229465,7.00975e-05,7.60012e-05
0.00179,0.0226153,-0.000265419,7.60156e-05
0.00179125,0.0229465,7.00975e-05,7.60012e-05
0.0017925,0.0229465,7.00975e-05,7.60012e-05
0.00179375,0.0222841,0.000405614,7.26859e-05
0.001795,0.0226153,-0.000265419,7.60156e-05
0.00179625,0.0222841,-0.000265419,7.49153e-05
0.0017975,0.0226153,0.000405614,7.37862e-05
0.00179875,0.0226153,0.000405614,7.37862e-05
0.0018,0.0226153,7.00975e-05,7.49009e-05
0.00180125,0.0226153,-0.000265419,7.60156e-05
0.0018025,0.0222841,7.00975e-05,7.38006e-05
