#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 15:58:00.707
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.95 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -500 mV
#Channel 2: Range: 500 mV/div Offset: -500 mV
#Math 2: Function: (C1-C2)/0.00017053

Time (s),Channel 1 (V),Channel 2 (V),Math 2 (Ω)
-0.00281375,0.0209593,-0.000600936,126.431
-0.0028125,0.0209593,-0.000600936,126.431
-0.00281125,0.0209593,-0.000936452,128.398
-0.00281,0.0212905,-0.000600936,128.373
-0.00280875,0.0212905,-0.000600936,128.373
-0.0028075,0.0209593,-0.000600936,126.431
-0.00280625,0.0219529,-0.000600936,132.257
-0.002805,0.0219529,-0.000936452,134.225
-0.00280375,0.0219529,-0.000936452,134.225
-0.0028025,0.0222841,-0.000936452,136.167
-0.00280125,0.0222841,-0.00127197,138.134
-0.0028,0.0226153,-0.000936452,138.109
-0.00279875,0.0226153,-0.000936452,138.109
-0.0027975,0.0229465,-0.000936452,140.051
-0.00279625,0.0219529,-0.000936452,134.225
-0.002795,0.0222841,-0.000936452,136.167
-0.00279375,0.0226153,-0.000936452,138.109
-0.0027925,0.0229465,-0.000600936,138.084
-0.00279125,0.0209593,-0.00127197,130.366
-0.00279,0.0212905,-0.00160749,134.275
-0.00278875,0.0212905,-0.000936452,130.34
-0.0027875,0.0212905,-0.000936452,130.34
-0.00278625,0.0209593,-0.000600936,126.431
-0.002785,0.0212905,-0.000265419,126.405
-0.00278375,0.0212905,-0.000600936,128.373
-0.0027825,0.0216217,-0.000600936,130.315
-0.00278125,0.0212905,-0.000600936,128.373
-0.00278,0.0209593,-0.000600936,126.431
-0.00277875,0.0212905,-0.000600936,128.373
-0.0027775,0.0212905,-0.000600936,128.373
-0.00277625,0.0216217,-0.000600936,130.315
-0.002775,0.0209593,-0.000936452,128.398
-0.00277375,0.0212905,-0.000600936,128.373
-0.0027725,0.0209593,-0.000265419,124.463
-0.00277125,0.0206281,-0.000265419,122.521
-0.00277,0.0209593,-0.000600936,126.431
-0.00276875,0.0209593,-0.000600936,126.431
-0.0027675,0.0206281,-0.000600936,124.489
-0.00276625,0.0206281,-0.000600936,124.489
-0.002765,0.0209593,-0.000600936,126.431
-0.00276375,0.0206281,-0.000936452,126.456
-0.0027625,0.0209593,-0.000600936,126.431
-0.00276125,0.0216217,-0.000265419,128.348
-0.00276,0.0209593,-0.000265419,124.463
-0.00275875,0.0206281,-0.000265419,122.521
-0.0027575,0.0206281,-0.000600936,124.489
-0.00275625,0.0212905,-0.000936452,130.34
-0.002755,0.0206281,-0.000936452,126.456
-0.00275375,0.0206281,-0.000600936,124.489
-0.0027525,0.0209593,-0.000265419,124.463
-0.00275125,0.0202969,-0.000600936,122.546
-0.00275,0.0206281,-0.000600936,124.489
-0.00274875,0.0206281,-0.000600936,124.489
-0.0027475,0.0202969,-0.000936452,124.514
-0.00274625,0.0199657,-0.000600936,120.604
-0.002745,0.0199657,-0.000265419,118.637
-0.00274375,0.0199657,-0.000600936,120.604
-0.0027425,0.0199657,-0.000600936,120.604
-0.00274125,0.0199657,-0.000600936,120.604
-0.00274,0.0196345,-0.000600936,118.662
-0.00273875,0.0196345,-0.000600936,118.662
-0.0027375,0.0196345,-0.000265419,116.695
-0.00273625,0.0196345,-0.000265419,116.695
-0.002735,0.0196345,-0.000936452,120.63
-0.00273375,0.0196345,-0.000600936,118.662
-0.0027325,0.0196345,-0.000600936,118.662
-0.00273125,0.0196345,-0.000265419,116.695
-0.00273,0.0193033,-0.000265419,114.753
-0.00272875,0.0193033,-0.000600936,116.72
-0.0027275,0.0189721,-0.000600936,114.778
-0.00272625,0.0193033,-0.000936452,118.688
-0.002725,0.0193033,-0.000265419,114.753
-0.00272375,0.0189721,-0.000265419,112.81
-0.0027225,0.018641,-0.000600936,112.836
-0.00272125,0.0189721,-0.000936452,116.745
-0.00272,0.0189721,7.00975e-05,110.843
-0.00271875,0.0183098,-0.000600936,110.894
-0.0027175,0.018641,-0.000265419,110.868
-0.00271625,0.0189721,-0.000265419,112.81
-0.002715,0.018641,-0.000265419,110.868
-0.00271375,0.0183098,-0.000265419,108.926
-0.0027125,0.0183098,-0.000265419,108.926
-0.00271125,0.018641,-0.000600936,112.836
-0.00271,0.0183098,-0.000600936,110.894
-0.00270875,0.0179786,-0.000600936,108.952
-0.0027075,0.0176474,-0.000265419,105.042
-0.00270625,0.0176474,-0.000600936,107.009
-0.002705,0.0183098,-0.000265419,108.926
-0.00270375,0.0176474,-0.000265419,105.042
-0.0027025,0.0179786,-0.000265419,106.984
-0.00270125,0.0179786,7.00975e-05,105.017
-0.0027,0.0176474,-0.000600936,107.009
-0.00269875,0.0176474,-0.000265419,105.042
-0.0026975,0.0173162,-0.000600936,105.067
-0.00269625,0.016985,-0.000600936,103.125
-0.002695,0.016985,-0.000265419,101.158
-0.00269375,0.0173162,-0.000265419,103.1
-0.0026925,0.0106923,-0.00127197,70.1595
-0.00269125,-0.0114976,-0.00127197,-59.9638
-0.00269,-0.0151407,7.00975e-05,-89.1973
-0.00268875,-0.0158031,7.00975e-05,-93.0816
-0.0026875,-0.0161343,-0.000265419,-93.0563
-0.00268625,-0.0167967,7.00975e-05,-98.908
-0.002685,-0.0177903,-0.000265419,-102.767
-0.00268375,-0.0174591,-0.000265419,-100.825
-0.0026825,-0.0184527,-0.000600936,-104.684
-0.00268125,-0.0194462,-0.000265419,-112.478
-0.00268,-0.0197774,-0.000600936,-112.452
-0.00267875,-0.0197774,7.00975e-05,-116.387
-0.0026775,-0.0204398,-0.000265419,-118.304
-0.00267625,-0.020771,-0.000265419,-120.246
-0.002675,-0.0214334,-0.000600936,-122.163
-0.00267375,-0.0214334,-0.000265419,-124.13
-0.0026725,-0.0214334,-0.000600936,-122.163
-0.00267125,-0.0220958,-0.000265419,-128.015
-0.00267,-0.0220958,-0.000265419,-128.015
-0.00266875,-0.022427,-0.000600936,-127.989
-0.0026675,-0.022427,-0.000600936,-127.989
-0.00266625,-0.022427,-0.000265419,-129.957
-0.002665,-0.022427,-0.000600936,-127.989
-0.00266375,-0.0230894,-0.000600936,-131.874
-0.0026625,-0.0230894,-0.000265419,-133.841
-0.00266125,-0.0230894,-0.000265419,-133.841
-0.00266,-0.0230894,7.00975e-05,-135.809
-0.00265875,-0.0237517,-0.000600936,-135.758
-0.0026575,-0.0237517,-0.000600936,-135.758
-0.00265625,-0.0237517,-0.000600936,-135.758
-0.002655,-0.0237517,-0.000600936,-135.758
-0.00265375,-0.0244141,-0.000265419,-141.61
-0.0026525,-0.0244141,-0.000600936,-139.642
-0.00265125,-0.0244141,-0.000600936,-139.642
-0.00265,-0.0244141,-0.000265419,-141.61
-0.00264875,-0.0244141,-0.000600936,-139.642
-0.0026475,-0.0247453,-0.000600936,-141.584
-0.00264625,-0.0247453,-0.000600936,-141.584
-0.002645,-0.0247453,-0.000600936,-141.584
-0.00264375,-0.0244141,-0.000265419,-141.61
-0.0026425,-0.0254077,-0.000600936,-145.469
-0.00264125,-0.0250765,-0.000265419,-145.494
-0.00264,-0.0250765,-0.000265419,-145.494
-0.00263875,-0.0247453,-0.000265419,-143.552
-0.0026375,-0.0250765,-0.000265419,-145.494
-0.00263625,-0.0250765,-0.000600936,-143.527
-0.002635,-0.0250765,-0.000265419,-145.494
-0.00263375,-0.0250765,7.00975e-05,-147.461
-0.0026325,-0.0250765,-0.000265419,-145.494
-0.00263125,-0.0247453,-0.000265419,-143.552
-0.00263,-0.0250765,-0.000265419,-145.494
-0.00262875,-0.0247453,-0.000600936,-141.584
-0.0026275,-0.0250765,-0.000600936,-143.527
-0.00262625,-0.0250765,-0.000265419,-145.494
-0.002625,-0.0250765,7.00975e-05,-147.461
-0.00262375,-0.0247453,-0.000600936,-141.584
-0.0026225,-0.0250765,-0.000600936,-143.527
-0.00262125,-0.0250765,7.00975e-05,-147.461
-0.00262,-0.0250765,7.00975e-05,-147.461
-0.00261875,-0.0240829,-0.000265419,-139.668
-0.0026175,-0.0247453,-0.000265419,-143.552
-0.00261625,-0.0254077,-0.000265419,-147.436
-0.002615,-0.0247453,-0.000936452,-139.617
-0.00261375,-0.0250765,-0.000265419,-145.494
-0.0026125,-0.0247453,-0.000936452,-139.617
-0.00261125,-0.0247453,-0.000600936,-141.584
-0.00261,-0.0247453,-0.000600936,-141.584
-0.00260875,-0.0247453,-0.000600936,-141.584
-0.0026075,-0.0247453,-0.000600936,-141.584
-0.00260625,-0.0250765,-0.000265419,-145.494
-0.002605,-0.0247453,7.00975e-05,-145.519
-0.00260375,-0.0247453,7.00975e-05,-145.519
-0.0026025,-0.0254077,-0.000265419,-147.436
-0.00260125,-0.0250765,-0.000265419,-145.494
-0.0026,-0.0247453,-0.000265419,-143.552
-0.00259875,-0.0247453,-0.000600936,-141.584
-0.0025975,-0.0250765,-0.000600936,-143.527
-0.00259625,-0.0244141,-0.000265419,-141.61
-0.002595,-0.0250765,-0.000600936,-143.527
-0.00259375,-0.0247453,-0.000265419,-143.552
-0.0025925,-0.0247453,7.00975e-05,-145.519
-0.00259125,-0.0247453,-0.000265419,-143.552
-0.00259,-0.0244141,-0.000265419,-141.61
-0.00258875,-0.0247453,-0.000265419,-143.552
-0.0025875,-0.0244141,-0.000265419,-141.61
-0.00258625,-0.0240829,-0.000265419,-139.668
-0.002585,-0.0244141,-0.000265419,-141.61
-0.00258375,-0.0244141,-0.000265419,-141.61
-0.0025825,-0.0247453,-0.000265419,-143.552
-0.00258125,-0.0244141,-0.000265419,-141.61
-0.00258,-0.0240829,7.00975e-05,-141.635
-0.00257875,-0.0240829,-0.000600936,-137.7
-0.0025775,-0.0244141,-0.000265419,-141.61
-0.00257625,-0.0240829,7.00975e-05,-141.635
-0.002575,-0.0240829,7.00975e-05,-141.635
-0.00257375,-0.0237517,-0.000265419,-137.725
-0.0025725,-0.0240829,-0.000265419,-139.668
-0.00257125,-0.0237517,7.00975e-05,-139.693
-0.00257,-0.0234205,-0.000265419,-135.783
-0.00256875,-0.0234205,7.00975e-05,-137.751
-0.0025675,-0.0237517,-0.000265419,-137.725
-0.00256625,-0.0240829,-0.000265419,-139.668
-0.002565,-0.0234205,7.00975e-05,-137.751
-0.00256375,-0.0237517,-0.000265419,-137.725
-0.0025625,-0.0230894,-0.000265419,-133.841
-0.00256125,-0.0234205,-0.000265419,-135.783
-0.00256,-0.0234205,7.00975e-05,-137.751
-0.00255875,-0.0234205,7.00975e-05,-137.751
-0.0025575,-0.0234205,-0.000600936,-133.816
-0.00255625,-0.0234205,-0.000600936,-133.816
-0.002555,-0.0234205,-0.000265419,-135.783
-0.00255375,-0.0230894,-0.000265419,-133.841
-0.0025525,-0.0227582,-0.000265419,-131.899
-0.00255125,-0.0237517,-0.000936452,-133.79
-0.00255,-0.0250765,-0.000936452,-141.559
-0.00254875,-0.0250765,-0.000936452,-141.559
-0.0025475,-0.0250765,-0.000600936,-143.527
-0.00254625,-0.0254077,-0.000600936,-145.469
-0.002545,-0.0254077,7.00975e-05,-149.404
-0.00254375,-0.0254077,7.00975e-05,-149.404
-0.0025425,-0.0254077,-0.000265419,-147.436
-0.00254125,-0.0250765,-0.000265419,-145.494
-0.00254,-0.0254077,7.00975e-05,-149.404
-0.00253875,-0.0247453,-0.000265419,-143.552
-0.0025375,-0.0250765,-0.000265419,-145.494
-0.00253625,-0.0250765,7.00975e-05,-147.461
-0.002535,-0.0247453,-0.000265419,-143.552
-0.00253375,-0.0250765,-0.000600936,-143.527
-0.0025325,-0.0144783,-0.000265419,-83.3456
-0.00253125,0.00539324,0.000741131,27.2803
-0.00253,0.00936755,0.000741131,50.5859
-0.00252875,0.0103611,0.000741131,56.4124
-0.0025275,0.0113547,-0.000265419,68.1413
-0.00252625,0.0120171,7.00975e-05,70.058
-0.002525,0.0123483,-0.000265419,73.9677
-0.00252375,0.0133419,7.00975e-05,77.8266
-0.0025225,0.0140043,7.00975e-05,81.7109
-0.00252125,0.0143354,7.00975e-05,83.653
-0.00252,0.0146666,7.00975e-05,85.5952
-0.00251875,0.0159914,-0.000265419,95.3312
-0.0025175,0.0163226,7.00975e-05,95.3058
-0.00251625,0.0163226,0.000405614,93.3384
-0.002515,0.0166538,0.000405614,95.2805
-0.00251375,0.0166538,7.00975e-05,97.248
-0.0025125,0.0176474,7.00975e-05,103.074
-0.00251125,0.0179786,7.00975e-05,105.017
-0.00251,0.0173162,7.00975e-05,101.132
-0.00250875,0.0183098,-0.000265419,108.926
-0.0025075,0.0183098,7.00975e-05,106.959
-0.00250625,0.018641,7.00975e-05,108.901
-0.002505,0.0189721,-0.000265419,112.81
-0.00250375,0.0189721,7.00975e-05,110.843
-0.0025025,0.0196345,0.000405614,112.76
-0.00250125,0.0202969,7.00975e-05,118.612
-0.0025,0.0206281,7.00975e-05,120.554
-0.00249875,0.0202969,0.000405614,116.644
-0.0024975,0.0202969,-0.000265419,120.579
-0.00249625,0.0206281,7.00975e-05,120.554
-0.002495,0.0209593,7.00975e-05,122.496
-0.00249375,0.0209593,7.00975e-05,122.496
-0.0024925,0.0206281,-0.000265419,122.521
-0.00249125,0.0206281,7.00975e-05,120.554
-0.00249,0.0212905,7.00975e-05,124.438
-0.00248875,0.0219529,7.00975e-05,128.322
-0.0024875,0.0219529,-0.000265419,130.29
-0.00248625,0.0219529,-0.000265419,130.29
-0.002485,0.0219529,-0.000600936,132.257
-0.00248375,0.0222841,-0.000265419,132.232
-0.0024825,0.0226153,7.00975e-05,132.206
-0.00248125,0.0226153,-0.000265419,134.174
-0.00248,0.0232777,-0.000265419,138.058
-0.00247875,0.0229465,-0.000265419,136.116
-0.0024775,0.0229465,7.00975e-05,134.149
-0.00247625,0.0229465,-0.000265419,136.116
-0.002475,0.0232777,-0.000265419,138.058
-0.00247375,0.0229465,0.000405614,132.181
-0.0024725,0.0229465,7.00975e-05,134.149
-0.00247125,0.0209593,-0.00160749,132.333
-0.00247,0.0202969,-0.00127197,126.481
-0.00246875,0.0202969,-0.00127197,126.481
-0.0024675,0.0199657,-0.000600936,120.604
-0.00246625,0.0206281,-0.000936452,126.456
-0.002465,0.0209593,-0.000936452,128.398
-0.00246375,0.0209593,-0.000600936,126.431
-0.0024625,0.0209593,-0.000600936,126.431
-0.00246125,0.0212905,-0.000600936,128.373
-0.00246,0.0209593,-0.000600936,126.431
-0.00245875,0.0212905,-0.000265419,126.405
-0.0024575,0.0209593,-0.000600936,126.431
-0.00245625,0.0209593,7.00975e-05,122.496
-0.002455,0.0209593,7.00975e-05,122.496
-0.00245375,0.0206281,-0.000265419,122.521
-0.0024525,0.0206281,-0.000600936,124.489
-0.00245125,0.0206281,-0.000600936,124.489
-0.00245,0.0206281,-0.000600936,124.489
-0.00244875,0.0209593,-0.000600936,126.431
-0.0024475,0.0202969,-0.000936452,124.514
-0.00244625,0.0209593,-0.000936452,128.398
-0.002445,0.0209593,-0.000600936,126.431
-0.00244375,0.0206281,-0.000600936,124.489
-0.0024425,0.0206281,-0.000600936,124.489
-0.00244125,0.0202969,-0.000600936,122.546
-0.00244,0.0202969,-0.000265419,120.579
-0.00243875,0.0206281,-0.000265419,122.521
-0.0024375,0.0202969,-0.000600936,122.546
-0.00243625,0.0202969,-0.000936452,124.514
-0.002435,0.0199657,-0.000936452,122.572
-0.00243375,0.0199657,-0.000936452,122.572
-0.0024325,0.0199657,-0.000265419,118.637
-0.00243125,0.0202969,-0.000600936,122.546
-0.00243,0.0202969,-0.000936452,124.514
-0.00242875,0.0199657,-0.000936452,122.572
-0.0024275,0.0202969,-0.000600936,122.546
-0.00242625,0.0199657,-0.000600936,120.604
-0.002425,0.0199657,7.00975e-05,116.669
-0.00242375,0.0196345,-0.000600936,118.662
-0.0024225,0.0196345,-0.000936452,120.63
-0.00242125,0.0202969,-0.000265419,120.579
-0.00242,0.0196345,-0.000265419,116.695
-0.00241875,0.0193033,-0.000265419,114.753
-0.0024175,0.0193033,-0.000600936,116.72
-0.00241625,0.0196345,-0.000265419,116.695
-0.002415,0.0196345,7.00975e-05,114.727
-0.00241375,0.0199657,7.00975e-05,116.669
-0.0024125,0.0196345,-0.000265419,116.695
-0.00241125,0.0199657,-0.000265419,118.637
-0.00241,0.0193033,-0.000265419,114.753
-0.00240875,0.0196345,7.00975e-05,114.727
-0.0024075,0.0193033,-0.000265419,114.753
-0.00240625,0.0193033,-0.000265419,114.753
-0.002405,0.0189721,7.00975e-05,110.843
-0.00240375,0.0189721,-0.000600936,114.778
-0.0024025,0.018641,7.00975e-05,108.901
-0.00240125,0.018641,0.000405614,106.933
-0.0024,0.018641,-0.000265419,110.868
-0.00239875,0.018641,-0.000265419,110.868
-0.0023975,0.0189721,-0.000600936,114.778
-0.00239625,0.0189721,-0.000600936,114.778
-0.002395,0.0183098,-0.000600936,110.894
-0.00239375,0.018641,-0.000600936,112.836
-0.0023925,0.0189721,-0.000600936,114.778
-0.00239125,0.018641,-0.000265419,110.868
-0.00239,0.018641,-0.000265419,110.868
-0.00238875,0.0183098,-0.000600936,110.894
-0.0023875,0.0183098,-0.000600936,110.894
-0.00238625,0.0176474,-0.000600936,107.009
-0.002385,0.0176474,-0.000600936,107.009
-0.00238375,0.0173162,-0.000600936,105.067
-0.0023825,0.0176474,-0.000265419,105.042
-0.00238125,0.0173162,-0.000265419,103.1
-0.00238,0.0176474,-0.000600936,107.009
-0.00237875,0.016985,-0.000936452,105.093
-0.0023775,0.0173162,-0.000600936,105.067
-0.00237625,0.0176474,-0.000936452,108.977
-0.002375,0.0173162,-0.000936452,107.035
-0.00237375,0.0173162,-0.000600936,105.067
-0.0023725,0.00108773,-0.000936452,11.8699
-0.00237125,-0.013816,-0.000600936,-77.4938
-0.00237,-0.0148095,-0.000265419,-85.2877
-0.00236875,-0.0158031,0.000405614,-95.0491
-0.0023675,-0.0167967,7.00975e-05,-98.908
-0.00236625,-0.0174591,-0.000265419,-100.825
-0.002365,-0.0181215,7.00975e-05,-106.677
-0.00236375,-0.0187838,-0.000265419,-108.593
-0.0023625,-0.0194462,-0.000265419,-112.478
-0.00236125,-0.0194462,0.000405614,-116.413
-0.00236,-0.0197774,-0.000265419,-114.42
-0.00235875,-0.0204398,-0.000600936,-116.337
-0.0023575,-0.020771,-0.000265419,-120.246
-0.00235625,-0.020771,-0.000265419,-120.246
-0.002355,-0.0214334,-0.000600936,-122.163
-0.00235375,-0.0214334,-0.000600936,-122.163
-0.0023525,-0.0220958,-0.000600936,-126.047
-0.00235125,-0.022427,-0.000600936,-127.989
-0.00235,-0.022427,-0.000265419,-129.957
-0.00234875,-0.0227582,-0.000600936,-129.932
-0.0023475,-0.022427,-0.000600936,-127.989
-0.00234625,-0.0227582,-0.000600936,-129.932
-0.002345,-0.0230894,-0.000265419,-133.841
-0.00234375,-0.0230894,-0.000600936,-131.874
-0.0023425,-0.0237517,-0.000600936,-135.758
-0.00234125,-0.0237517,-0.000265419,-137.725
-0.00234,-0.0230894,-0.000265419,-133.841
-0.00233875,-0.0234205,-0.000600936,-133.816
-0.0023375,-0.0237517,-0.000265419,-137.725
-0.00233625,-0.0237517,-0.000265419,-137.725
-0.002335,-0.0237517,-0.000600936,-135.758
-0.00233375,-0.0244141,-0.000265419,-141.61
-0.0023325,-0.0244141,-0.000265419,-141.61
-0.00233125,-0.0244141,-0.000265419,-141.61
-0.00233,-0.0240829,-0.000265419,-139.668
-0.00232875,-0.0244141,-0.000600936,-139.642
-0.0023275,-0.0247453,-0.000936452,-139.617
-0.00232625,-0.0247453,-0.000936452,-139.617
-0.002325,-0.0244141,-0.000600936,-139.642
-0.00232375,-0.0247453,-0.000600936,-141.584
-0.0023225,-0.0247453,-0.000265419,-143.552
-0.00232125,-0.0247453,-0.000600936,-141.584
-0.00232,-0.0244141,-0.000265419,-141.61
-0.00231875,-0.0244141,-0.000265419,-141.61
-0.0023175,-0.0244141,-0.000265419,-141.61
-0.00231625,-0.0244141,-0.000600936,-139.642
-0.002315,-0.0250765,-0.000265419,-145.494
-0.00231375,-0.0247453,-0.000600936,-141.584
-0.0023125,-0.0250765,-0.000265419,-145.494
-0.00231125,-0.0250765,-0.000265419,-145.494
-0.00231,-0.0250765,-0.000265419,-145.494
-0.00230875,-0.0254077,7.00975e-05,-149.404
-0.0023075,-0.0250765,-0.000265419,-145.494
-0.00230625,-0.0254077,-0.000265419,-147.436
-0.002305,-0.0250765,-0.000265419,-145.494
-0.00230375,-0.0250765,-0.000265419,-145.494
-0.0023025,-0.0250765,-0.000600936,-143.527
-0.00230125,-0.0250765,-0.000600936,-143.527
-0.0023,-0.0247453,-0.000600936,-141.584
-0.00229875,-0.0250765,-0.000936452,-141.559
-0.0022975,-0.0257389,-0.000600936,-147.411
-0.00229625,-0.0250765,-0.000600936,-143.527
-0.002295,-0.0247453,-0.000265419,-143.552
-0.00229375,-0.0250765,-0.000936452,-141.559
-0.0022925,-0.0247453,-0.000936452,-139.617
-0.00229125,-0.0250765,-0.000265419,-145.494
-0.00229,-0.0254077,-0.000265419,-147.436
-0.00228875,-0.0250765,-0.000600936,-143.527
-0.0022875,-0.0254077,-0.000265419,-147.436
-0.00228625,-0.0250765,-0.000265419,-145.494
-0.002285,-0.0250765,-0.000265419,-145.494
-0.00228375,-0.0250765,-0.000600936,-143.527
-0.0022825,-0.0254077,-0.000600936,-145.469
-0.00228125,-0.0250765,-0.000265419,-145.494
-0.00228,-0.0250765,-0.000600936,-143.527
-0.00227875,-0.0254077,-0.000600936,-145.469
-0.0022775,-0.0247453,-0.000936452,-139.617
-0.00227625,-0.0244141,-0.000600936,-139.642
-0.002275,-0.0250765,-0.000265419,-145.494
-0.00227375,-0.0244141,-0.000265419,-141.61
-0.0022725,-0.0250765,-0.000265419,-145.494
-0.00227125,-0.0247453,-0.000600936,-141.584
-0.00227,-0.0244141,-0.000600936,-139.642
-0.00226875,-0.0244141,-0.000600936,-139.642
-0.0022675,-0.0247453,-0.000600936,-141.584
-0.00226625,-0.0240829,-0.000265419,-139.668
-0.002265,-0.0244141,-0.000265419,-141.61
-0.00226375,-0.0240829,-0.000265419,-139.668
-0.0022625,-0.0244141,-0.000600936,-139.642
-0.00226125,-0.0244141,-0.000265419,-141.61
-0.00226,-0.0244141,-0.000265419,-141.61
-0.00225875,-0.0244141,-0.000265419,-141.61
-0.0022575,-0.0240829,7.00975e-05,-141.635
-0.00225625,-0.0240829,-0.000265419,-139.668
-0.002255,-0.0237517,-0.000265419,-137.725
-0.00225375,-0.0237517,0.000405614,-141.66
-0.0022525,-0.0237517,7.00975e-05,-139.693
-0.00225125,-0.0234205,7.00975e-05,-137.751
-0.00225,-0.0234205,-0.000600936,-133.816
-0.00224875,-0.0230894,7.00975e-05,-135.809
-0.0022475,-0.0230894,7.00975e-05,-135.809
-0.00224625,-0.0230894,7.00975e-05,-135.809
-0.002245,-0.0237517,-0.000265419,-137.725
-0.00224375,-0.0234205,7.00975e-05,-137.751
-0.0022425,-0.0230894,-0.000265419,-133.841
-0.00224125,-0.0227582,7.00975e-05,-133.867
-0.00224,-0.0227582,-0.000265419,-131.899
-0.00223875,-0.0230894,-0.000265419,-133.841
-0.0022375,-0.0227582,-0.000265419,-131.899
-0.00223625,-0.0230894,-0.000265419,-133.841
-0.002235,-0.0227582,7.00975e-05,-133.867
-0.00223375,-0.0227582,-0.000265419,-131.899
-0.0022325,-0.0227582,7.00975e-05,-133.867
-0.00223125,-0.0240829,-0.000600936,-137.7
-0.00223,-0.0244141,-0.000936452,-137.675
-0.00222875,-0.0247453,-0.000936452,-139.617
-0.0022275,-0.0250765,-0.000600936,-143.527
-0.00222625,-0.0247453,-0.000600936,-141.584
-0.002225,-0.0250765,-0.000600936,-143.527
-0.00222375,-0.0247453,7.00975e-05,-145.519
-0.0022225,-0.0254077,-0.000265419,-147.436
-0.00222125,-0.0247453,-0.000265419,-143.552
-0.00222,-0.0247453,-0.000265419,-143.552
-0.00221875,-0.0250765,-0.000265419,-145.494
-0.0022175,-0.0247453,-0.000600936,-141.584
-0.00221625,-0.0247453,-0.000600936,-141.584
-0.002215,-0.0250765,-0.000265419,-145.494
-0.00221375,-0.0250765,-0.000600936,-143.527
-0.0022125,-0.00454255,7.00975e-05,-27.0489
-0.00221125,0.00738039,0.000741131,38.9331
-0.00221,0.00969875,0.000405614,54.4956
-0.00220875,0.0110235,7.00975e-05,64.2316
-0.0022075,0.0116859,7.00975e-05,68.1159
-0.00220625,0.0126795,7.00975e-05,73.9423
-0.002205,0.0136731,-0.000600936,83.7037
-0.00220375,0.0143354,-0.000265419,85.6205
-0.0022025,0.0149978,7.00975e-05,87.5373
-0.00220125,0.0146666,-0.000265419,87.5626
-0.0022,0.0156602,-0.000265419,93.3891
-0.00219875,0.0159914,7.00975e-05,93.3637
-0.0021975,0.0166538,7.00975e-05,97.248
-0.00219625,0.016985,0.000405614,97.2226
-0.002195,0.0173162,-0.000265419,103.1
-0.00219375,0.0173162,-0.000265419,103.1
-0.0021925,0.0179786,-0.000265419,106.984
-0.00219125,0.0179786,7.00975e-05,105.017
-0.00219,0.0183098,7.00975e-05,106.959
-0.00218875,0.0183098,7.00975e-05,106.959
-0.0021875,0.018641,-0.000265419,110.868
-0.00218625,0.0193033,7.00975e-05,112.785
-0.002185,0.0196345,-0.000265419,116.695
