#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 16:46:10.204
#Sample rate: 800Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -2 V
#Channel 2: Range: 1 V/div Offset: -2 V
#Our λ: Function: C1/5*(1.36-0.65)+0.65
#Their λ: Function: C2/5*(1.36-0.68)+0.68
#Difference λ: Function: M2 -M1 

Time (s),Channel 1 (V),Channel 2 (V),Our λ (λ),Their λ (λ),Difference λ (λ)
-1.57875,2.38152,1.83228,0.988176,0.92919,-0.0589861
-1.5775,2.38152,1.78066,0.988176,0.92217,-0.066006
-1.57625,2.38152,1.76223,0.988176,0.919663,-0.0685131
-1.575,2.38152,1.75854,0.988176,0.919162,-0.0690145
-1.57375,2.38152,1.75485,0.988176,0.91866,-0.0695159
-1.5725,2.36334,1.75485,0.985594,0.91866,-0.0669341
-1.57125,2.3197,1.75485,0.979398,0.91866,-0.0607377
-1.57,2.31607,1.75485,0.978882,0.91866,-0.0602213
-1.56875,2.3197,1.75485,0.979398,0.91866,-0.0607377
-1.5675,2.3197,1.75117,0.979398,0.918159,-0.0612391
-1.56625,2.3197,1.75485,0.979398,0.91866,-0.0607377
-1.565,2.3197,1.75117,0.979398,0.918159,-0.0612391
-1.56375,2.3197,1.75485,0.979398,0.91866,-0.0607377
-1.5625,2.31607,1.75117,0.978882,0.918159,-0.0607227
-1.56125,2.38516,1.75117,0.988692,0.918159,-0.0705337
-1.56,2.45061,1.75117,0.997987,0.918159,-0.0798283
-1.55875,2.45061,1.75117,0.997987,0.918159,-0.0798283
-1.5575,2.45061,1.75485,0.997987,0.91866,-0.0793269
-1.55625,2.45061,1.75117,0.997987,0.918159,-0.0798283
-1.555,2.45061,1.75485,0.997987,0.91866,-0.0793269
-1.55375,2.45061,1.75117,0.997987,0.918159,-0.0798283
-1.5525,2.45061,1.75117,0.997987,0.918159,-0.0798283
-1.55125,2.45061,1.75117,0.997987,0.918159,-0.0798283
-1.55,2.54152,1.75117,1.0109,0.918159,-0.0927375
-1.54875,2.57061,1.75117,1.01503,0.918159,-0.0968684
-1.5475,2.57061,1.75117,1.01503,0.918159,-0.0968684
-1.54625,2.57061,1.75485,1.01503,0.91866,-0.096367
-1.545,2.57061,1.75117,1.01503,0.918159,-0.0968684
-1.54375,2.57061,1.75485,1.01503,0.91866,-0.096367
-1.5425,2.57061,1.75117,1.01503,0.918159,-0.0968684
-1.54125,2.57061,1.75485,1.01503,0.91866,-0.096367
-1.54,2.57061,1.75117,1.01503,0.918159,-0.0968684
-1.53875,2.59607,1.75117,1.01864,0.918159,-0.100483
-1.5375,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.53625,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.535,2.59607,1.75485,1.01864,0.91866,-0.0999815
-1.53375,2.59607,1.75117,1.01864,0.918159,-0.100483
-1.5325,2.59607,1.75485,1.01864,0.91866,-0.0999815
-1.53125,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.53,2.59971,1.75485,1.01916,0.91866,-0.100498
-1.52875,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.5275,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.52625,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.525,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.52375,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.5225,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.52125,2.59971,1.75117,1.01916,0.918159,-0.100999
-1.52,2.59971,1.69218,1.01916,0.910136,-0.109022
-1.51875,2.59971,1.55945,1.01916,0.892085,-0.127073
-1.5175,2.59971,1.51521,1.01916,0.886068,-0.13309
-1.51625,2.59971,1.50783,1.01916,0.885065,-0.134093
-1.515,2.59971,1.50046,1.01916,0.884062,-0.135096
-1.51375,2.59971,1.50046,1.01916,0.884062,-0.135096
-1.5125,2.59971,1.50046,1.01916,0.884062,-0.135096
-1.51125,2.59607,1.50046,1.01864,0.884062,-0.134579
-1.51,2.59971,1.50046,1.01916,0.884062,-0.135096
-1.50875,2.59971,1.49677,1.01916,0.883561,-0.135597
-1.5075,2.59971,1.50046,1.01916,0.884062,-0.135096
-1.50625,2.58152,1.49677,1.01658,0.883561,-0.133015
-1.505,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.50375,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.5025,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.50125,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.5,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.49875,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.4975,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.49625,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.495,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.49375,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.4925,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.49125,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.49,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.48875,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.4875,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.48625,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.485,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.48375,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.4825,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.48125,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.48,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.47875,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.4775,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.47625,2.57789,1.50046,1.01606,0.884062,-0.131998
-1.475,2.57789,1.49677,1.01606,0.883561,-0.132499
-1.47375,2.58152,1.50046,1.01658,0.884062,-0.132514
-1.4725,2.58516,1.49677,1.01709,0.883561,-0.133532
-1.47125,2.58516,1.50046,1.01709,0.884062,-0.13303
-1.47,2.58516,1.49677,1.01709,0.883561,-0.133532
-1.46875,2.58516,1.49677,1.01709,0.883561,-0.133532
-1.4675,2.58516,1.49677,1.01709,0.883561,-0.133532
-1.46625,2.58516,1.49677,1.01709,0.883561,-0.133532
-1.465,2.58516,1.50046,1.01709,0.884062,-0.13303
-1.46375,2.58516,1.49677,1.01709,0.883561,-0.133532
-1.4625,2.61425,1.50046,1.02122,0.884062,-0.137161
-1.46125,2.62516,1.49677,1.02277,0.883561,-0.139212
-1.46,2.6288,2.12723,1.02329,0.969304,-0.0539855
-1.45875,2.6288,3.4029,1.02329,1.14279,0.119505
-1.4575,2.6288,3.81215,1.02329,1.19845,0.175163
-1.45625,2.6288,3.9375,1.02329,1.2155,0.192211
-1.455,2.62516,3.97806,1.02277,1.22102,0.198243
-1.45375,2.62516,3.99281,1.02277,1.22302,0.200249
-1.4525,2.62516,3.99649,1.02277,1.22352,0.20075
-1.45125,2.62516,4.00018,1.02277,1.22402,0.201252
-1.45,2.62516,4.00018,1.02277,1.22402,0.201252
-1.44875,2.62516,4.00018,1.02277,1.22402,0.201252
-1.4475,2.62516,4.00018,1.02277,1.22402,0.201252
-1.44625,2.62516,4.00018,1.02277,1.22402,0.201252
-1.445,2.62516,4.00018,1.02277,1.22402,0.201252
-1.44375,2.62516,4.00387,1.02277,1.22453,0.201753
-1.4425,2.62516,4.00387,1.02277,1.22453,0.201753
-1.44125,2.61789,4.00018,1.02174,1.22402,0.202284
-1.44,2.57789,4.00387,1.01606,1.22453,0.208466
-1.43875,2.57789,4.00018,1.01606,1.22402,0.207964
-1.4375,2.57789,4.00387,1.01606,1.22453,0.208466
-1.43625,2.57789,4.00018,1.01606,1.22402,0.207964
-1.435,2.57789,4.00387,1.01606,1.22453,0.208466
-1.43375,2.57789,4.00387,1.01606,1.22453,0.208466
-1.4325,2.57789,4.00387,1.01606,1.22453,0.208466
-1.43125,2.57789,4.00387,1.01606,1.22453,0.208466
-1.43,2.55243,4.00387,1.01245,1.22453,0.21208
-1.42875,2.5197,4.00387,1.0078,1.22453,0.216728
-1.4275,2.52334,4.00018,1.00831,1.22402,0.21571
-1.42625,2.5197,4.00387,1.0078,1.22453,0.216728
-1.425,2.52334,4.00018,1.00831,1.22402,0.21571
-1.42375,2.52334,4.00387,1.00831,1.22453,0.216211
-1.4225,2.52334,4.00018,1.00831,1.22402,0.21571
-1.42125,2.52334,4.00387,1.00831,1.22453,0.216211
-1.42,2.52334,4.00387,1.00831,1.22453,0.216211
-1.41875,2.48334,4.00018,1.00263,1.22402,0.22139
-1.4175,2.46516,4.00387,1.00005,1.22453,0.224473
-1.41625,2.46516,4.00018,1.00005,1.22402,0.223972
-1.415,2.46516,4.00387,1.00005,1.22453,0.224473
-1.41375,2.46516,4.00018,1.00005,1.22402,0.223972
-1.4125,2.46516,4.00387,1.00005,1.22453,0.224473
-1.41125,2.46516,4.00018,1.00005,1.22402,0.223972
-1.41,2.46516,4.00387,1.00005,1.22453,0.224473
-1.40875,2.46516,4.00018,1.00005,1.22402,0.223972
-1.4075,2.53061,4.00387,1.00935,1.22453,0.215179
-1.40625,2.53425,4.00387,1.00986,1.22453,0.214662
-1.405,2.53425,4.00018,1.00986,1.22402,0.214161
-1.40375,2.53425,4.00387,1.00986,1.22453,0.214662
-1.4025,2.53425,4.00018,1.00986,1.22402,0.214161
-1.40125,2.53425,4.00387,1.00986,1.22453,0.214662
-1.4,2.53425,4.00018,1.00986,1.22402,0.214161
-1.39875,2.53425,4.01124,1.00986,1.22553,0.215665
-1.3975,2.51607,4.48316,1.00728,1.28971,0.282429
-1.39625,2.41425,4.80761,0.992823,1.33384,0.341012
-1.395,2.41425,4.91084,0.992823,1.34787,0.355051
-1.39375,2.41425,4.94403,0.992823,1.35239,0.359564
-1.3925,2.41425,4.95509,0.992823,1.35389,0.361069
-1.39125,2.41425,4.95877,0.992823,1.35439,0.36157
-1.39,2.41425,4.96246,0.992823,1.35489,0.362071
-1.38875,2.41425,4.96246,0.992823,1.35489,0.362071
-1.3875,2.41425,4.96246,0.992823,1.35489,0.362071
-1.38625,2.30879,4.96246,0.977849,1.35489,0.377046
-1.385,2.14516,4.96615,0.954612,1.3554,0.400784
-1.38375,2.14516,4.96615,0.954612,1.3554,0.400784
-1.3825,2.14879,4.96246,0.955129,1.35489,0.399766
-1.38125,2.14516,4.96615,0.954612,1.3554,0.400784
-1.38,2.14879,4.96246,0.955129,1.35489,0.399766
-1.37875,2.14879,4.96615,0.955129,1.3554,0.400268
-1.3775,2.14879,4.96615,0.955129,1.3554,0.400268
-1.37625,2.14879,4.96615,0.955129,1.3554,0.400268
-1.375,2.10152,4.96615,0.948416,1.3554,0.40698
-1.37375,2.07607,4.96615,0.944801,1.3554,0.410595
-1.3725,2.07607,4.96615,0.944801,1.3554,0.410595
-1.37125,2.07607,4.96615,0.944801,1.3554,0.410595
-1.37,2.07607,4.96615,0.944801,1.3554,0.410595
-1.36875,2.07607,4.96615,0.944801,1.3554,0.410595
-1.3675,2.07607,4.96615,0.944801,1.3554,0.410595
-1.36625,2.07607,4.96615,0.944801,1.3554,0.410595
-1.365,2.07607,4.96615,0.944801,1.3554,0.410595
-1.36375,2.07607,4.96615,0.944801,1.3554,0.410595
-1.3625,2.06516,4.96615,0.943252,1.3554,0.412144
-1.36125,2.06516,4.96615,0.943252,1.3554,0.412144
-1.36,2.06516,4.96615,0.943252,1.3554,0.412144
-1.35875,2.06516,4.96615,0.943252,1.3554,0.412144
-1.3575,2.06516,4.96615,0.943252,1.3554,0.412144
-1.35625,2.06516,4.96615,0.943252,1.3554,0.412144
-1.355,2.06516,4.96615,0.943252,1.3554,0.412144
-1.35375,2.06516,4.96615,0.943252,1.3554,0.412144
-1.3525,2.06879,4.96615,0.943769,1.3554,0.411628
-1.35125,2.07607,4.96615,0.944801,1.3554,0.410595
-1.35,2.07607,4.96615,0.944801,1.3554,0.410595
-1.34875,2.07607,4.96615,0.944801,1.3554,0.410595
-1.3475,2.07607,4.96615,0.944801,1.3554,0.410595
-1.34625,2.07607,4.96615,0.944801,1.3554,0.410595
-1.345,2.07607,4.96615,0.944801,1.3554,0.410595
-1.34375,2.07607,4.96615,0.944801,1.3554,0.410595
-1.3425,2.07607,4.96615,0.944801,1.3554,0.410595
-1.34125,2.10516,4.96615,0.948932,1.3554,0.406464
-1.34,2.12697,4.96615,0.95203,1.3554,0.403366
-1.33875,2.12697,4.96615,0.95203,1.3554,0.403366
-1.3375,2.12697,4.96615,0.95203,1.3554,0.403366
-1.33625,2.12697,4.94403,0.95203,1.35239,0.400357
-1.335,2.12697,3.27755,0.95203,1.12575,0.173716
-1.33375,2.12697,2.09036,0.95203,0.964289,0.0122589
-1.3325,2.12697,1.7143,0.95203,0.913145,-0.0388858
-1.33125,2.12697,1.6,0.95203,0.897601,-0.0544298
-1.33,2.17788,1.55945,0.95926,0.892085,-0.0671746
-1.32875,2.18879,1.54839,0.960809,0.890581,-0.0702279
-1.3275,2.19243,1.54101,0.961325,0.889578,-0.0717471
-1.32625,2.18879,1.54101,0.960809,0.889578,-0.0712308
-1.325,2.18879,1.54101,0.960809,0.889578,-0.0712308
-1.32375,2.19243,1.53733,0.961325,0.889076,-0.0722486
-1.3225,2.19243,1.54101,0.961325,0.889578,-0.0717471
-1.32125,2.19243,1.53733,0.961325,0.889076,-0.0722486
-1.32,2.19607,1.54101,0.961841,0.889578,-0.0722635
-1.31875,2.24698,1.53733,0.969071,0.889076,-0.0799941
-1.3175,2.24698,1.53733,0.969071,0.889076,-0.0799941
-1.31625,2.24698,1.53733,0.969071,0.889076,-0.0799941
-1.315,2.24698,1.53733,0.969071,0.889076,-0.0799941
-1.31375,2.24698,1.53733,0.969071,0.889076,-0.0799941
-1.3125,2.24698,1.53733,0.969071,0.889076,-0.0799941
-1.31125,2.24698,1.54101,0.969071,0.889578,-0.0794926
-1.31,2.24698,1.53733,0.969071,0.889076,-0.0799941
-1.30875,2.28334,1.54101,0.974234,0.889578,-0.0846563
-1.3075,2.37061,1.53733,0.986627,0.889076,-0.0975505
-1.30625,2.37425,1.54101,0.987143,0.889578,-0.0975655
-1.305,2.37425,1.53733,0.987143,0.889076,-0.0980669
-1.30375,2.37425,1.53733,0.987143,0.889076,-0.0980669
-1.3025,2.37425,1.53733,0.987143,0.889076,-0.0980669
-1.30125,2.37425,1.53733,0.987143,0.889076,-0.0980669
-1.3,2.37425,1.54101,0.987143,0.889578,-0.0975655
-1.29875,2.37425,1.53733,0.987143,0.889076,-0.0980669
-1.2975,2.37789,1.54101,0.98766,0.889578,-0.0980818
-1.29625,2.38152,1.53733,0.988176,0.889076,-0.0990996
-1.295,2.38152,1.53733,0.988176,0.889076,-0.0990996
-1.29375,2.38152,1.53733,0.988176,0.889076,-0.0990996
-1.2925,2.38152,1.54101,0.988176,0.889578,-0.0985982
-1.29125,2.38152,1.53733,0.988176,0.889076,-0.0990996
-1.29,2.38152,1.53733,0.988176,0.889076,-0.0990996
-1.28875,2.38152,1.53733,0.988176,0.889076,-0.0990996
-1.2875,2.38152,1.53733,0.988176,0.889076,-0.0990996
-1.28625,2.43607,1.53733,0.995922,0.889076,-0.106845
-1.285,2.45061,1.53733,0.997987,0.889076,-0.108911
-1.28375,2.45061,1.53733,0.997987,0.889076,-0.108911
-1.2825,2.45061,1.53733,0.997987,0.889076,-0.108911
-1.28125,2.45061,1.53733,0.997987,0.889076,-0.108911
-1.28,2.45061,1.53733,0.997987,0.889076,-0.108911
-1.27875,2.45061,1.53733,0.997987,0.889076,-0.108911
-1.2775,2.45061,1.53733,0.997987,0.889076,-0.108911
-1.27625,2.45425,1.53733,0.998503,0.889076,-0.109427
-1.275,2.55607,1.54101,1.01296,0.889578,-0.123384
-1.27375,2.55607,1.54839,1.01296,0.890581,-0.122381
-1.2725,2.55607,1.59632,1.01296,0.897099,-0.115863
-1.27125,2.55607,1.61107,1.01296,0.899105,-0.113857
-1.27,2.55607,1.61475,1.01296,0.899606,-0.113355
-1.26875,2.55607,1.61844,1.01296,0.900108,-0.112854
-1.2675,2.55607,1.61844,1.01296,0.900108,-0.112854
-1.26625,2.55607,1.61844,1.01296,0.900108,-0.112854
-1.265,2.57425,1.61844,1.01554,0.900108,-0.115436
-1.26375,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.2625,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.26125,2.6288,1.61844,1.02329,0.900108,-0.123181
-1.26,2.62516,1.61475,1.02277,0.899606,-0.123166
-1.25875,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.2575,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.25625,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.255,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.25375,2.6288,1.61844,1.02329,0.900108,-0.123181
-1.2525,2.63243,1.61844,1.02381,0.900108,-0.123698
-1.25125,2.63243,1.61844,1.02381,0.900108,-0.123698
-1.25,2.63243,1.61844,1.02381,0.900108,-0.123698
-1.24875,2.63243,1.61475,1.02381,0.899606,-0.124199
-1.2475,2.63243,1.61844,1.02381,0.900108,-0.123698
-1.24625,2.63243,1.61475,1.02381,0.899606,-0.124199
-1.245,2.63243,1.61844,1.02381,0.900108,-0.123698
-1.24375,2.63243,1.61844,1.02381,0.900108,-0.123698
-1.2425,2.6288,1.61844,1.02329,0.900108,-0.123181
-1.24125,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.24,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.23875,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.2375,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.23625,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.235,2.6288,1.61844,1.02329,0.900108,-0.123181
-1.23375,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.2325,2.62516,1.61844,1.02277,0.900108,-0.122665
-1.23125,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.23,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.22875,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.2275,2.64334,1.61844,1.02535,0.900108,-0.125247
-1.22625,2.63971,1.61475,1.02484,0.899606,-0.125232
-1.225,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.22375,2.64334,1.61844,1.02535,0.900108,-0.125247
-1.2225,2.64334,1.61844,1.02535,0.900108,-0.125247
-1.22125,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.22,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.21875,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.2175,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.21625,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.215,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.21375,2.63971,1.61844,1.02484,0.900108,-0.12473
-1.2125,2.63971,1.71799,1.02484,0.913646,-0.111192
-1.21125,2.63971,2.07193,1.02484,0.961782,-0.0630559
-1.21,2.63243,2.18991,1.02381,0.977828,-0.0459778
-1.20875,2.62516,2.22678,1.02277,0.982842,-0.0399308
-1.2075,2.62516,2.23784,1.02277,0.984346,-0.0384266
-1.20625,2.62516,2.23784,1.02277,0.984346,-0.0384266
-1.205,2.62516,2.24153,1.02277,0.984848,-0.0379252
-1.20375,2.6288,2.24153,1.02329,0.984848,-0.0384415
-1.2025,2.6288,2.24153,1.02329,0.984848,-0.0384415
-1.20125,2.6288,2.24153,1.02329,0.984848,-0.0384415
-1.2,2.62516,2.24153,1.02277,0.984848,-0.0379252
-1.19875,2.59243,2.24153,1.01813,0.984848,-0.0332779
-1.1975,2.57789,2.24153,1.01606,0.984848,-0.0312124
-1.19625,2.57789,2.24153,1.01606,0.984848,-0.0312124
-1.195,2.57789,2.24153,1.01606,0.984848,-0.0312124
-1.19375,2.57789,2.24153,1.01606,0.984848,-0.0312124
-1.1925,2.57789,2.24153,1.01606,0.984848,-0.0312124
-1.19125,2.57789,2.24153,1.01606,0.984848,-0.0312124
-1.19,2.57789,2.24153,1.01606,0.984848,-0.0312124
-1.18875,2.57789,2.24153,1.01606,0.984848,-0.0312124
-1.1875,2.55243,2.24153,1.01245,0.984848,-0.0275978
-1.18625,2.5488,2.24153,1.01193,0.984848,-0.0270815
-1.185,2.5488,2.24153,1.01193,0.984848,-0.0270815
-1.18375,2.5488,2.24153,1.01193,0.984848,-0.0270815
-1.1825,2.5488,2.24153,1.01193,0.984848,-0.0270815
-1.18125,2.5488,2.24153,1.01193,0.984848,-0.0270815
-1.18,2.5488,2.24153,1.01193,0.984848,-0.0270815
-1.17875,2.5488,2.24153,1.01193,0.984848,-0.0270815
-1.1775,2.54516,2.24153,1.01141,0.984848,-0.0265651
-1.17625,2.52334,2.24153,1.00831,0.984848,-0.0234669
-1.175,2.52334,2.24153,1.00831,0.984848,-0.0234669
-1.17375,2.52334,2.24153,1.00831,0.984848,-0.0234669
-1.1725,2.52334,2.24153,1.00831,0.984848,-0.0234669
-1.17125,2.52334,2.24153,1.00831,0.984848,-0.0234669
-1.17,2.52334,2.24153,1.00831,0.984848,-0.0234669
-1.16875,2.52334,2.24153,1.00831,0.984848,-0.0234669
-1.1675,2.52334,2.24153,1.00831,0.984848,-0.0234669
-1.16625,2.51243,2.24153,1.00677,0.984848,-0.0219178
-1.165,2.50152,2.24153,1.00522,0.984848,-0.0203687
-1.16375,2.50152,2.24153,1.00522,0.984848,-0.0203687
-1.1625,2.50152,2.24153,1.00522,0.984848,-0.0203687
-1.16125,2.50152,2.24153,1.00522,0.984848,-0.0203687
-1.16,2.50152,2.24153,1.00522,0.984848,-0.0203687
-1.15875,2.50152,2.24153,1.00522,0.984848,-0.0203687
-1.1575,2.50152,2.24153,1.00522,0.984848,-0.0203687
-1.15625,2.50152,2.24153,1.00522,0.984848,-0.0203687
-1.155,2.48334,2.28208,1.00263,0.990363,-0.0122713
-1.15375,2.47243,3.24068,1.00109,1.12073,0.119647
-1.1525,2.47243,3.81583,1.00109,1.19895,0.197868
-1.15125,2.47243,3.99281,1.00109,1.22302,0.221936
-1.15,2.47243,4.04811,1.00109,1.23054,0.229458
-1.14875,2.47243,4.06654,1.00109,1.23305,0.231965
-1.1475,2.47243,4.07392,1.00109,1.23405,0.232967
-1.14625,2.47243,4.0776,1.00109,1.23455,0.233469
-1.145,2.47243,4.0776,1.00109,1.23455,0.233469
-1.14375,2.47607,4.08129,1.0016,1.23506,0.233454
-1.1425,2.50152,4.08129,1.00522,1.23506,0.229839
-1.14125,2.50152,4.08129,1.00522,1.23506,0.229839
-1.14,2.50152,4.08129,1.00522,1.23506,0.229839
-1.13875,2.50152,4.08129,1.00522,1.23506,0.229839
-1.1375,2.50152,4.08129,1.00522,1.23506,0.229839
-1.13625,2.50152,4.08129,1.00522,1.23506,0.229839
-1.135,2.50152,4.08129,1.00522,1.23506,0.229839
-1.13375,2.50152,4.08129,1.00522,1.23506,0.229839
-1.1325,2.49425,4.08129,1.00418,1.23506,0.230872
-1.13125,2.48698,4.08129,1.00315,1.23506,0.231905
-1.13,2.48698,4.08129,1.00315,1.23506,0.231905
-1.12875,2.48698,4.08129,1.00315,1.23506,0.231905
-1.1275,2.48698,4.08129,1.00315,1.23506,0.231905
-1.12625,2.48698,4.08129,1.00315,1.23506,0.231905
-1.125,2.48698,4.08129,1.00315,1.23506,0.231905
-1.12375,2.48698,4.08129,1.00315,1.23506,0.231905
-1.1225,2.48698,4.08129,1.00315,1.23506,0.231905
-1.12125,2.42152,4.08129,0.993856,1.23506,0.241199
-1.12,2.38152,4.08129,0.988176,1.23506,0.246879
-1.11875,2.38152,4.08129,0.988176,1.23506,0.246879
-1.1175,2.38152,4.08129,0.988176,1.23506,0.246879
-1.11625,2.38152,4.08129,0.988176,1.23506,0.246879
-1.115,2.38152,4.08129,0.988176,1.23506,0.246879
-1.11375,2.38152,4.08129,0.988176,1.23506,0.246879
-1.1125,2.38152,4.08498,0.988176,1.23556,0.247381
-1.11125,2.38152,4.08129,0.988176,1.23506,0.246879
-1.11,2.31607,4.08129,0.978882,1.23506,0.256174
-1.10875,2.30516,4.08129,0.977332,1.23506,0.257723
-1.1075,2.30516,4.08498,0.977332,1.23556,0.258225
-1.10625,2.30516,4.08129,0.977332,1.23506,0.257723
-1.105,2.30516,4.08129,0.977332,1.23506,0.257723
-1.10375,2.30516,4.08129,0.977332,1.23506,0.257723
-1.1025,2.30516,4.08129,0.977332,1.23506,0.257723
-1.10125,2.30516,4.08498,0.977332,1.23556,0.258225
-1.1,2.29789,4.08129,0.9763,1.23506,0.258756
-1.09875,2.21788,4.08129,0.96494,1.23506,0.270116
-1.0975,2.21788,4.08129,0.96494,1.23506,0.270116
-1.09625,2.21788,4.08129,0.96494,1.23506,0.270116
-1.095,2.21788,4.33569,0.96494,1.26965,0.304714
-1.09375,2.21788,4.75968,0.96494,1.32732,0.362377
-1.0925,2.22152,4.8961,0.965456,1.34587,0.380413
-1.09125,2.21788,4.94034,0.96494,1.35189,0.386947
-1.09,2.21788,4.95509,0.96494,1.35389,0.388952
-1.08875,2.21425,4.95877,0.964423,1.35439,0.38997
-1.0875,2.20334,4.96246,0.962874,1.35489,0.392021
-1.08625,2.20334,4.96246,0.962874,1.35489,0.392021
-1.085,2.20334,4.96615,0.962874,1.3554,0.392522
-1.08375,2.20334,4.96246,0.962874,1.35489,0.392021
-1.0825,2.20334,4.96615,0.962874,1.3554,0.392522
-1.08125,2.20334,4.96246,0.962874,1.35489,0.392021
-1.08,2.20698,4.96615,0.963391,1.3554,0.392006
-1.07875,2.20334,4.96615,0.962874,1.3554,0.392522
-1.0775,2.22152,4.96615,0.965456,1.3554,0.38994
-1.07625,2.23243,4.96615,0.967005,1.3554,0.388391
-1.075,2.23243,4.96615,0.967005,1.3554,0.388391
-1.07375,2.23243,4.96615,0.967005,1.3554,0.388391
-1.0725,2.23243,4.96615,0.967005,1.3554,0.388391
-1.07125,2.23243,4.96615,0.967005,1.3554,0.388391
-1.07,2.23243,4.96615,0.967005,1.3554,0.388391
-1.06875,2.23243,4.96615,0.967005,1.3554,0.388391
-1.0675,2.23243,4.96615,0.967005,1.3554,0.388391
-1.06625,2.25061,4.96615,0.969587,1.3554,0.385809
-1.065,2.25425,4.96615,0.970103,1.3554,0.385293
-1.06375,2.25425,4.96615,0.970103,1.3554,0.385293
-1.0625,2.25425,4.96615,0.970103,1.3554,0.385293
-1.06125,2.25425,4.96615,0.970103,1.3554,0.385293
-1.06,2.25425,4.96615,0.970103,1.3554,0.385293
-1.05875,2.25425,4.96615,0.970103,1.3554,0.385293
-1.0575,2.25425,4.96615,0.970103,1.3554,0.385293
-1.05625,2.25425,4.96615,0.970103,1.3554,0.385293
-1.055,2.25788,4.96615,0.97062,1.3554,0.384777
-1.05375,2.26152,4.96615,0.971136,1.3554,0.38426
-1.0525,2.26152,4.96615,0.971136,1.3554,0.38426
-1.05125,2.26152,4.96615,0.971136,1.3554,0.38426
-1.05,2.26152,4.96615,0.971136,1.3554,0.38426
-1.04875,2.26152,4.96615,0.971136,1.3554,0.38426
-1.0475,2.26152,4.96615,0.971136,1.3554,0.38426
-1.04625,2.26152,4.96615,0.971136,1.3554,0.38426
-1.045,2.26879,4.96615,0.972169,1.3554,0.383227
-1.04375,2.29061,4.96615,0.975267,1.3554,0.380129
-1.0425,2.29061,4.96615,0.975267,1.3554,0.380129
-1.04125,2.29061,4.96615,0.975267,1.3554,0.380129
-1.04,2.29061,4.96615,0.975267,1.3554,0.380129
-1.03875,2.29061,4.96615,0.975267,1.3554,0.380129
